DEPT,GR,CAL,RESDEEP,RESMED,NPHI,RHOB,PE,TOC,VCLAY,VOTZ,VOTZ,VCLC,VPYR,VOM,BVH,BVWF,BVWI,Sw,OIP,SUM OIP,Electrofacies
6682.00,69.62,1.56,64.24,98.59,0.27,2.28,9.05,0.03,1.00,0.79,0.59,0.29,0.10,0.01,0.31,0.17,0.05,0.27,0.12,26.82,0.26
6682.50,27.91,12.60,1553.64,385.80,0.15,2.32,6.41,0.10,1.00,0.65,0.36,0.22,0.09,0.02,0.31,0.17,0.08,0.27,0.05,2.75,0.88
6683.00,106.89,6.45,1391.78,1177.42,0.30,2.44,9.42,0.05,1.00,0.80,0.58,0.71,0.08,0.10,0.21,0.08,0.00,0.49,0.05,6.75,0.49
6683.50,148.98,1.39,219.49,1165.78,0.41,2.33,4.37,0.06,1.00,0.67,0.41,0.16,0.09,0.00,0.16,0.13,0.04,0.39,0.05,19.20,0.54
6684.00,13.29,7.22,651.26,875.67,0.38,2.33,6.60,0.03,1.00,0.71,0.43,0.22,0.09,0.09,0.30,0.01,0.09,0.01,0.11,7.69,0.66
6684.50,49.33,0.50,132.23,550.56,0.17,2.08,4.35,0.02,1.00,0.72,0.47,0.13,0.08,0.05,0.16,0.11,0.03,0.67,0.00,15.53,0.39
6685.00,117.25,9.61,1889.92,491.90,0.19,2.01,6.61,0.07,1.00,0.70,0.46,0.62,0.01,0.06,0.24,0.04,0.08,0.01,0.06,12.39,0.26
6685.50,51.90,2.94,1774.51,1620.01,0.37,2.49,2.00,0.03,1.00,0.69,0.39,0.22,0.06,0.09,0.30,0.03,0.07,0.03,0.12,49.56,0.68
6686.00,11.67,7.57,251.76,312.65,0.10,2.28,1.17,0.01,1.00,0.66,0.15,0.10,0.06,0.08,0.33,0.10,0.04,0.18,0.16,6.87,0.93
6686.50,30.17,6.58,1869.28,1907.21,0.10,2.81,2.46,0.07,1.00,0.74,0.24,0.38,0.02,0.01,0.19,0.06,0.05,0.96,0.06,6.72,0.23
6687.00,34.28,4.19,1701.49,1840.92,0.32,2.30,1.21,0.10,1.00,0.65,0.27,0.39,0.05,0.10,0.38,0.15,0.00,0.21,0.22,3.49,0.52
6687.50,138.79,14.17,1162.63,576.90,0.19,2.71,7.90,0.05,1.00,0.63,0.34,0.75,0.10,0.00,0.05,0.05,0.03,0.66,0.13,33.20,0.84
6688.00,140.39,11.30,1998.46,1200.73,-0.11,2.82,8.78,0.09,1.00,0.80,0.15,0.37,0.03,0.03,0.21,0.01,0.09,0.94,0.18,5.22,0.46
6688.50,35.87,1.48,1145.70,1848.45,0.08,2.18,3.90,0.05,1.00,0.75,0.30,0.66,0.10,0.04,0.17,0.14,0.03,0.49,0.18,27.38,0.12
6689.00,89.93,0.52,1400.14,458.49,-0.00,2.89,5.13,0.05,1.00,0.76,0.48,0.26,0.07,0.08,0.16,0.06,0.09,0.26,0.07,40.58,0.52
6689.50,30.90,8.63,192.01,1292.76,0.00,2.08,6.86,0.06,1.00,0.65,0.54,0.44,0.04,0.06,0.34,0.05,0.09,0.22,0.05,37.69,0.69
6690.00,27.24,15.06,960.69,1245.26,0.42,2.06,0.12,0.03,1.00,0.74,0.38,0.48,0.05,0.04,0.36,0.20,0.03,0.26,0.24,34.00,0.89
6690.50,90.72,7.90,1354.10,54.99,0.44,2.09,9.02,0.08,1.00,0.77,0.39,0.42,0.10,0.02,0.38,0.12,0.00,0.51,0.24,33.41,0.37
6691.00,113.44,2.48,607.15,516.03,0.33,2.50,5.59,0.04,1.00,0.64,0.36,0.22,0.08,0.09,0.01,0.01,0.00,0.66,0.12,15.14,0.01
6691.50,13.54,6.06,434.05,1269.99,0.29,2.57,4.94,0.08,1.00,0.80,0.44,0.12,0.09,0.02,0.18,0.10,0.06,0.86,0.22,16.50,0.33
6692.00,35.39,15.10,814.64,954.71,0.20,2.88,9.21,0.02,1.00,0.73,0.41,0.59,0.08,0.07,0.24,0.09,0.04,0.40,0.18,48.48,0.69
6692.50,87.34,13.79,981.39,99.09,0.24,2.39,4.23,0.00,1.00,0.75,0.13,0.58,0.10,0.06,0.34,0.10,0.01,0.89,0.11,3.28,0.21
6693.00,124.19,14.03,1749.41,128.59,0.38,2.35,5.96,0.02,1.00,0.80,0.15,0.62,0.04,0.08,0.28,0.02,0.06,0.38,0.16,40.53,0.76
6693.50,53.25,12.03,1583.01,1552.41,0.12,2.84,7.88,0.02,1.00,0.71,0.35,0.42,0.02,0.10,0.39,0.06,0.01,0.43,0.15,19.25,0.97
6694.00,110.68,4.59,79.17,354.33,0.23,2.16,3.16,0.04,1.00,0.63,0.42,0.74,0.08,0.06,0.30,0.19,0.06,0.26,0.03,6.04,0.09
6694.50,145.90,13.21,1443.36,1809.17,0.29,2.69,9.91,0.09,1.00,0.73,0.20,0.58,0.06,0.04,0.39,0.15,0.07,0.31,0.17,38.30,0.34
6695.00,52.60,15.47,1620.40,644.18,0.35,2.77,5.21,0.03,1.00,0.64,0.20,0.19,0.09,0.09,0.30,0.02,0.04,0.97,0.08,11.52,0.40
6695.50,82.26,1.11,803.35,1393.52,0.33,2.91,0.07,0.04,1.00,0.78,0.33,0.62,0.01,0.03,0.36,0.13,0.02,0.74,0.08,10.90,0.16
6696.00,148.60,4.13,1866.60,1120.41,0.41,2.88,2.54,0.10,1.00,0.79,0.31,0.26,0.07,0.09,0.10,0.01,0.03,0.87,0.08,46.55,0.87
6696.50,14.21,7.22,337.86,1350.49,0.29,2.82,6.97,0.01,1.00,0.74,0.18,0.57,0.02,0.02,0.23,0.19,0.08,0.09,0.02,24.07,0.30
6697.00,56.49,2.24,1944.91,1153.95,0.12,1.98,5.53,0.10,1.00,0.62,0.31,0.11,0.03,0.07,0.09,0.06,0.01,0.85,0.22,23.01,0.73
6697.50,70.00,14.71,1588.19,293.99,-0.05,2.35,8.32,0.01,1.00,0.65,0.52,0.29,0.04,0.05,0.33,0.10,0.01,0.83,0.15,24.13,0.95
6698.00,26.47,13.24,1166.62,595.14,0.28,2.23,9.25,0.06,1.00,0.72,0.42,0.32,0.03,0.01,0.02,0.20,0.09,0.51,0.06,29.90,0.29
6698.50,127.13,10.78,1902.91,756.42,0.03,2.70,7.93,0.09,1.00,0.61,0.17,0.25,0.04,0.05,0.01,0.11,0.07,0.97,0.24,27.03,0.65
6699.00,125.54,12.71,1549.50,1040.16,0.34,2.48,6.49,0.03,1.00,0.71,0.32,0.80,0.00,0.00,0.13,0.18,0.05,0.92,0.07,21.30,0.64
6699.50,80.42,1.94,1729.09,388.58,0.30,2.37,1.59,0.02,1.00,0.74,0.24,0.53,0.08,0.05,0.25,0.09,0.06,0.26,0.02,14.36,0.14
6700.00,136.86,6.64,1964.98,1086.73,0.34,2.90,2.50,0.02,1.00,0.71,0.45,0.63,0.02,0.08,0.35,0.06,0.04,0.22,0.07,15.27,0.79
6700.50,99.23,8.55,1994.34,1923.29,-0.05,2.52,3.72,0.00,1.00,0.61,0.58,0.16,0.01,0.03,0.37,0.01,0.04,0.04,0.05,44.04,0.39
6701.00,86.29,11.50,1128.36,1189.52,-0.11,2.68,3.82,0.05,1.00,0.72,0.21,0.52,0.08,0.08,0.15,0.18,0.09,0.29,0.23,36.07,0.68
6701.50,35.94,13.28,649.43,906.13,-0.13,2.46,9.02,0.10,1.00,0.72,0.51,0.22,0.07,0.05,0.08,0.20,0.02,0.81,0.19,49.06,0.43
6702.00,124.74,7.35,20.04,1066.04,0.20,2.26,9.92,0.06,1.00,0.61,0.27,0.62,0.03,0.04,0.02,0.02,0.06,0.32,0.12,16.78,0.02
6702.50,149.12,12.77,1636.29,1507.60,-0.05,2.46,3.99,0.08,1.00,0.67,0.45,0.35,0.07,0.02,0.31,0.04,0.07,0.55,0.06,15.59,0.74
6703.00,51.77,2.42,1621.49,1719.05,-0.07,2.56,3.22,0.08,1.00,0.73,0.36,0.28,0.09,0.07,0.17,0.05,0.07,0.21,0.16,6.00,0.26
6703.50,105.72,11.10,665.61,593.31,0.44,2.65,2.08,0.02,1.00,0.63,0.50,0.50,0.07,0.04,0.00,0.12,0.04,0.59,0.15,28.85,0.19
6704.00,57.83,5.07,1359.93,540.17,0.04,2.41,3.48,0.08,1.00,0.70,0.12,0.32,0.01,0.02,0.25,0.01,0.00,0.60,0.24,40.69,0.50
6704.50,55.16,10.85,525.62,1673.94,-0.04,2.21,8.31,0.07,1.00,0.71,0.29,0.37,0.09,0.03,0.15,0.14,0.04,0.49,0.12,4.61,0.74
6705.00,73.56,7.22,1133.48,243.30,-0.03,2.20,7.75,0.07,1.00,0.73,0.51,0.44,0.00,0.08,0.33,0.05,0.06,0.72,0.25,28.35,0.04
6705.50,82.30,15.57,810.77,13.40,0.45,2.17,6.97,0.07,1.00,0.76,0.24,0.59,0.02,0.02,0.33,0.05,0.07,0.37,0.02,2.04,0.72
6706.00,110.04,12.29,399.99,1657.23,0.28,2.52,6.34,0.01,1.00,0.72,0.30,0.48,0.00,0.03,0.39,0.19,0.06,0.28,0.01,5.11,0.85
6706.50,105.90,3.05,1729.07,1786.84,0.19,2.48,3.23,0.09,1.00,0.65,0.55,0.18,0.05,0.07,0.32,0.08,0.05,0.65,0.11,35.04,0.49
6707.00,100.38,3.67,1177.72,1021.24,0.27,2.81,9.72,0.09,1.00,0.71,0.30,0.65,0.01,0.05,0.39,0.18,0.01,0.25,0.09,38.23,0.03
6707.50,43.80,11.85,1666.25,1298.98,-0.11,2.31,6.03,0.09,1.00,0.67,0.41,0.15,0.03,0.08,0.27,0.15,0.00,0.51,0.08,19.84,0.99
6708.00,8.56,10.45,1817.26,886.39,0.23,1.98,9.73,0.01,1.00,0.75,0.57,0.33,0.05,0.06,0.12,0.03,0.10,0.63,0.16,0.27,0.58
6708.50,120.31,2.32,884.18,1897.12,0.07,1.97,8.07,0.07,1.00,0.73,0.12,0.40,0.05,0.04,0.17,0.18,0.04,0.42,0.07,1.19,0.70
6709.00,53.06,15.04,488.43,589.51,-0.01,2.49,3.96,0.02,1.00,0.67,0.16,0.50,0.06,0.03,0.11,0.16,0.05,0.30,0.17,24.64,0.56
6709.50,75.78,5.08,1530.83,1352.92,0.23,2.12,2.14,0.05,1.00,0.61,0.26,0.78,0.06,0.05,0.34,0.02,0.07,0.32,0.01,44.63,0.52
6710.00,57.46,11.07,1735.57,248.83,-0.09,2.18,4.96,0.02,1.00,0.60,0.54,0.46,0.02,0.06,0.07,0.19,0.04,0.98,0.09,0.60,0.57
6710.50,113.96,8.56,191.63,226.71,0.25,2.67,0.86,0.03,1.00,0.65,0.58,0.43,0.05,0.02,0.39,0.09,0.09,0.37,0.11,18.32,0.73
6711.00,42.06,6.17,141.06,93.61,-0.09,2.71,6.62,0.09,1.00,0.75,0.53,0.80,0.00,0.06,0.32,0.13,0.07,0.36,0.17,39.20,0.44
6711.50,36.79,7.21,1106.80,896.65,0.36,2.70,2.09,0.07,1.00,0.74,0.27,0.17,0.01,0.03,0.35,0.19,0.01,0.70,0.24,44.11,0.36
6712.00,13.29,9.53,534.78,1202.30,0.42,2.68,1.26,0.01,1.00,0.63,0.57,0.52,0.08,0.08,0.27,0.13,0.10,0.23,0.13,12.44,0.74
6712.50,99.85,2.08,815.88,1794.37,0.04,2.69,8.53,0.02,1.00,0.66,0.49,0.54,0.02,0.10,0.29,0.14,0.05,0.75,0.14,1.36,0.95
6713.00,0.81,12.26,665.21,827.68,0.42,2.02,8.15,0.10,1.00,0.65,0.50,0.66,0.02,0.04,0.10,0.15,0.02,0.15,0.12,1.02,0.27
6713.50,77.37,11.02,460.32,1774.30,-0.12,2.40,0.61,0.06,1.00,0.71,0.43,0.13,0.02,0.06,0.28,0.05,0.10,0.89,0.20,7.19,0.06
6714.00,57.15,2.16,190.40,1753.39,0.08,2.09,5.77,0.07,1.00,0.80,0.15,0.44,0.04,0.09,0.31,0.15,0.01,0.77,0.23,17.36,0.48
6714.50,61.68,11.79,1902.08,1903.57,0.17,2.54,6.80,0.06,1.00,0.79,0.58,0.59,0.01,0.10,0.26,0.05,0.02,0.07,0.14,2.40,0.23
6715.00,76.73,15.46,844.73,287.02,-0.04,2.75,0.83,0.04,1.00,0.63,0.14,0.59,0.01,0.01,0.01,0.13,0.00,0.25,0.08,0.06,0.17
6715.50,53.83,2.37,1826.49,133.70,0.38,2.42,7.93,0.04,1.00,0.78,0.26,0.65,0.01,0.02,0.17,0.20,0.04,0.34,0.06,28.10,0.14
6716.00,21.62,12.01,1417.83,788.86,0.37,2.32,7.97,0.03,1.00,0.77,0.23,0.55,0.01,0.00,0.39,0.04,0.07,0.80,0.10,0.37,0.46
6716.50,68.88,3.98,1256.62,694.77,-0.05,2.00,3.73,0.08,1.00,0.67,0.40,0.13,0.01,0.04,0.35,0.00,0.01,0.92,0.25,0.87,0.38
6717.00,54.21,12.42,1252.31,30.65,0.36,2.11,6.65,0.07,1.00,0.60,0.17,0.70,0.01,0.05,0.08,0.08,0.09,0.70,0.08,18.55,0.42
6717.50,29.79,11.97,1781.76,1045.41,0.41,2.61,9.88,0.05,1.00,0.60,0.53,0.10,0.09,0.07,0.23,0.15,0.07,0.17,0.14,38.55,0.52
6718.00,70.68,3.20,1659.87,1102.64,0.14,2.57,3.11,0.02,1.00,0.63,0.51,0.77,0.04,0.08,0.15,0.07,0.03,0.57,0.23,41.46,0.54
6718.50,82.86,0.28,938.42,1168.56,0.11,2.34,5.04,0.07,1.00,0.65,0.52,0.14,0.03,0.06,0.36,0.11,0.06,0.12,0.21,16.06,0.96
6719.00,20.66,5.86,1480.92,548.75,0.08,2.43,2.31,0.09,1.00,0.76,0.17,0.42,0.01,0.08,0.03,0.13,0.07,0.80,0.18,37.21,0.90
6719.50,116.51,7.22,1336.55,1366.60,-0.02,2.53,7.20,0.01,1.00,0.60,0.45,0.37,0.07,0.08,0.23,0.02,0.08,0.98,0.24,46.85,0.61
6720.00,31.53,15.76,478.87,1863.76,0.06,2.72,5.46,0.07,1.00,0.70,0.55,0.32,0.06,0.08,0.28,0.10,0.05,0.28,0.16,24.03,0.78
6720.50,9.06,9.98,1702.55,1340.64,0.21,2.88,6.49,0.02,1.00,0.79,0.30,0.18,0.04,0.07,0.12,0.18,0.04,0.13,0.11,47.19,0.38
6721.00,128.70,1.22,1590.41,866.51,0.15,2.78,6.15,0.09,1.00,0.74,0.57,0.79,0.08,0.08,0.13,0.19,0.05,0.14,0.24,29.93,0.32
6721.50,73.14,14.42,791.60,1094.42,-0.02,2.17,5.10,0.03,1.00,0.72,0.18,0.67,0.10,0.08,0.32,0.11,0.00,0.18,0.15,3.35,1.00
6722.00,34.05,10.10,968.77,742.53,-0.12,2.10,3.37,0.10,1.00,0.72,0.54,0.65,0.03,0.01,0.18,0.09,0.03,0.97,0.03,9.19,0.22
6722.50,92.48,7.08,232.50,855.87,0.38,2.06,3.61,0.09,1.00,0.60,0.21,0.12,0.06,0.02,0.21,0.14,0.05,0.44,0.10,21.14,0.89
6723.00,116.21,2.97,1152.68,58.24,0.36,2.71,7.20,0.02,1.00,0.66,0.15,0.46,0.04,0.00,0.19,0.01,0.05,0.80,0.04,40.62,0.55
6723.50,117.06,2.79,1331.81,1802.25,0.04,2.84,0.83,0.01,1.00,0.78,0.19,0.35,0.04,0.05,0.20,0.06,0.09,0.29,0.14,34.33,0.82
6724.00,98.63,2.68,1095.74,272.64,0.10,2.00,9.78,0.03,1.00,0.63,0.23,0.20,0.01,0.03,0.34,0.06,0.02,0.03,0.03,19.21,0.81
6724.50,55.48,14.25,1057.81,309.99,-0.11,2.47,6.37,0.09,1.00,0.61,0.17,0.11,0.04,0.05,0.38,0.08,0.03,0.69,0.02,17.68,0.09
6725.00,80.35,15.58,136.20,965.98,0.43,1.98,6.83,0.10,1.00,0.77,0.52,0.43,0.05,0.05,0.21,0.03,0.01,0.56,0.19,5.89,0.87
6725.50,128.43,15.56,16.02,324.53,0.28,2.77,8.67,0.02,1.00,0.79,0.39,0.41,0.09,0.07,0.37,0.00,0.00,0.69,0.02,4.91,0.79
6726.00,64.56,7.65,1758.08,1347.24,0.21,2.25,5.85,0.03,1.00,0.62,0.17,0.25,0.03,0.05,0.16,0.00,0.04,0.51,0.17,17.02,0.42
6726.50,144.36,9.16,966.61,1873.50,0.44,2.15,6.20,0.00,1.00,0.76,0.49,0.19,0.02,0.02,0.37,0.09,0.04,0.30,0.24,46.52,0.63
6727.00,61.88,5.73,127.92,573.24,0.31,2.51,2.17,0.08,1.00,0.75,0.18,0.25,0.03,0.05,0.14,0.04,0.05,0.80,0.02,22.60,0.22
6727.50,76.35,6.60,1507.36,792.07,0.16,2.92,8.65,0.06,1.00,0.77,0.16,0.58,0.07,0.02,0.16,0.03,0.09,0.07,0.03,22.65,0.90
6728.00,12.16,11.40,937.39,1661.74,-0.14,2.00,0.12,0.07,1.00,0.63,0.47,0.54,0.03,0.02,0.04,0.13,0.10,0.05,0.13,17.19,0.83
6728.50,19.25,11.75,1215.72,995.31,0.10,2.04,9.01,0.01,1.00,0.69,0.27,0.26,0.03,0.04,0.40,0.15,0.08,0.95,0.06,46.40,0.15
6729.00,121.11,12.27,752.55,557.67,0.09,2.38,2.82,0.08,1.00,0.70,0.17,0.38,0.02,0.04,0.29,0.02,0.07,0.37,0.15,18.20,0.17
6729.50,123.75,9.70,345.18,1323.19,0.09,2.21,5.18,0.09,1.00,0.77,0.16,0.45,0.07,0.01,0.13,0.10,0.09,0.49,0.02,31.29,0.70
6730.00,82.40,5.82,1836.54,812.45,0.11,2.10,3.51,0.02,1.00,0.67,0.37,0.29,0.03,0.05,0.06,0.06,0.08,0.81,0.23,22.88,0.67
6730.50,116.49,14.93,95.20,1222.83,0.05,2.48,9.81,0.04,1.00,0.71,0.32,0.44,0.09,0.05,0.14,0.09,0.01,0.26,0.03,44.36,0.45
6731.00,102.51,9.71,659.01,620.44,0.43,2.25,9.43,0.02,1.00,0.77,0.20,0.57,0.09,0.09,0.22,0.09,0.07,0.74,0.22,44.45,0.78
6731.50,27.13,8.46,1825.58,740.87,0.13,2.51,8.92,0.00,1.00,0.66,0.50,0.24,0.01,0.09,0.12,0.01,0.09,0.89,0.12,0.87,0.65
6732.00,90.06,8.76,771.52,1179.67,0.11,2.84,6.43,0.05,1.00,0.60,0.28,0.59,0.08,0.05,0.35,0.01,0.01,0.97,0.22,4.84,0.37
6732.50,107.07,14.75,157.11,1371.78,0.45,2.05,8.01,0.00,1.00,0.62,0.52,0.47,0.03,0.08,0.02,0.01,0.05,0.73,0.01,46.64,0.28
6733.00,74.27,11.52,1347.04,132.35,0.08,2.22,9.90,0.00,1.00,0.67,0.14,0.30,0.09,0.05,0.01,0.00,0.03,0.81,0.12,1.78,0.58
6733.50,84.60,5.75,342.24,1980.32,-0.06,2.48,8.54,0.09,1.00,0.75,0.33,0.29,0.07,0.01,0.23,0.13,0.08,0.08,0.12,39.52,0.00
6734.00,44.28,9.20,1696.30,336.96,0.25,2.85,6.81,0.05,1.00,0.62,0.24,0.21,0.04,0.08,0.08,0.11,0.06,0.13,0.09,24.51,0.84
6734.50,143.75,7.13,1489.31,1304.91,0.28,2.05,8.27,0.06,1.00,0.80,0.28,0.75,0.02,0.04,0.00,0.09,0.07,0.29,0.21,16.85,0.49
6735.00,101.91,4.60,1285.38,519.38,0.32,2.32,9.37,0.07,1.00,0.74,0.47,0.71,0.09,0.01,0.37,0.02,0.09,0.60,0.16,15.40,0.65
6735.50,83.50,5.59,284.49,321.75,0.11,2.58,9.71,0.05,1.00,0.76,0.22,0.11,0.04,0.07,0.25,0.05,0.03,0.48,0.23,42.26,0.12
6736.00,148.20,1.75,841.06,677.52,0.32,2.28,3.25,0.00,1.00,0.61,0.34,0.61,0.00,0.06,0.12,0.03,0.01,0.23,0.04,7.05,0.39
6736.50,121.46,13.03,1162.06,1482.07,0.44,2.68,1.31,0.02,1.00,0.75,0.56,0.37,0.00,0.04,0.07,0.15,0.03,0.38,0.10,39.79,0.86
6737.00,11.13,9.93,683.56,101.09,0.44,2.76,3.90,0.06,1.00,0.74,0.52,0.16,0.06,0.05,0.39,0.13,0.07,0.20,0.24,22.33,0.87
6737.50,127.98,11.27,368.04,1685.93,0.24,2.37,1.40,0.08,1.00,0.71,0.24,0.43,0.07,0.01,0.27,0.17,0.01,0.79,0.24,29.92,0.59
6738.00,71.03,1.12,194.48,223.16,-0.06,2.30,8.38,0.04,1.00,0.76,0.47,0.13,0.05,0.05,0.28,0.19,0.09,0.56,0.12,49.16,0.69
6738.50,135.95,0.92,627.84,148.41,-0.02,2.44,9.50,0.03,1.00,0.64,0.22,0.71,0.06,0.09,0.15,0.02,0.02,0.70,0.14,44.81,0.24
6739.00,70.90,11.26,1300.01,426.36,0.24,2.57,4.98,0.08,1.00,0.67,0.46,0.47,0.06,0.09,0.33,0.14,0.01,0.54,0.22,1.71,0.18
6739.50,45.99,15.98,57.58,900.19,0.42,2.91,7.90,0.04,1.00,0.79,0.35,0.37,0.01,0.05,0.16,0.01,0.08,0.25,0.01,38.39,0.70
6740.00,95.98,4.51,242.35,1620.10,0.08,2.62,4.02,0.06,1.00,0.77,0.38,0.16,0.04,0.05,0.04,0.04,0.09,0.98,0.21,32.38,0.96
6740.50,76.23,13.52,996.74,950.82,0.07,2.13,2.69,0.05,1.00,0.67,0.57,0.27,0.04,0.10,0.20,0.18,0.08,0.20,0.03,16.94,0.60
6741.00,107.67,15.60,609.30,1451.98,-0.07,2.32,2.11,0.04,1.00,0.78,0.34,0.47,0.09,0.07,0.19,0.17,0.02,0.56,0.20,40.62,0.52
6741.50,26.35,15.96,1796.76,19.96,0.08,2.48,6.07,0.07,1.00,0.72,0.13,0.74,0.07,0.09,0.23,0.08,0.05,0.95,0.19,11.23,0.64
6742.00,124.87,12.26,974.92,1874.82,0.37,2.69,7.68,0.05,1.00,0.61,0.51,0.35,0.07,0.03,0.02,0.15,0.00,0.18,0.24,40.10,0.62
6742.50,118.19,2.37,1083.98,298.93,0.19,2.50,4.21,0.06,1.00,0.70,0.13,0.26,0.06,0.03,0.25,0.13,0.03,0.09,0.01,47.97,0.33
6743.00,7.27,9.45,511.27,800.99,0.18,2.27,6.30,0.04,1.00,0.62,0.40,0.15,0.04,0.08,0.17,0.15,0.04,0.79,0.25,14.51,0.51
6743.50,149.97,12.15,23.93,1672.47,-0.13,2.20,1.26,0.07,1.00,0.65,0.45,0.65,0.06,0.05,0.23,0.05,0.06,0.05,0.02,17.01,0.52
6744.00,98.76,7.05,709.34,1734.78,0.03,2.23,9.31,0.04,1.00,0.77,0.57,0.45,0.03,0.05,0.36,0.15,0.06,0.94,0.15,1.03,0.68
6744.50,13.15,12.94,1183.60,1993.33,0.40,2.01,1.90,0.00,1.00,0.69,0.19,0.63,0.04,0.04,0.24,0.01,0.03,0.83,0.10,43.69,0.13
6745.00,54.16,8.20,455.18,1498.87,0.06,2.57,3.70,0.02,1.00,0.73,0.14,0.46,0.10,0.07,0.21,0.06,0.02,0.25,0.11,48.43,0.21
6745.50,123.99,10.78,1621.27,1762.43,-0.05,2.16,2.73,0.09,1.00,0.69,0.41,0.78,0.02,0.05,0.09,0.17,0.05,0.35,0.12,37.80,0.11
6746.00,95.96,5.08,944.71,520.46,0.34,2.40,3.01,0.09,1.00,0.65,0.36,0.14,0.07,0.08,0.11,0.11,0.01,0.68,0.25,44.81,0.28
6746.50,52.05,10.10,1151.14,1599.00,-0.01,2.12,8.12,0.07,1.00,0.76,0.30,0.76,0.03,0.03,0.20,0.08,0.08,0.51,0.17,49.14,0.28
6747.00,5.80,4.97,1805.28,51.58,-0.03,2.32,1.52,0.01,1.00,0.64,0.18,0.21,0.03,0.09,0.24,0.16,0.01,0.35,0.08,13.79,0.78
6747.50,79.91,15.57,1501.33,505.74,0.25,2.04,4.14,0.07,1.00,0.67,0.37,0.54,0.06,0.04,0.10,0.04,0.04,0.13,0.01,38.62,0.39
6748.00,1.40,10.80,1030.85,1967.87,0.16,2.93,8.21,0.07,1.00,0.77,0.24,0.11,0.09,0.08,0.02,0.19,0.05,0.66,0.02,33.27,0.71
6748.50,32.94,8.61,389.89,1857.20,0.26,2.34,8.94,0.09,1.00,0.73,0.31,0.28,0.09,0.09,0.25,0.02,0.02,0.90,0.01,28.53,0.11
6749.00,38.66,2.83,1908.01,8.32,0.05,2.71,3.92,0.06,1.00,0.65,0.36,0.23,0.08,0.00,0.29,0.12,0.07,0.79,0.08,27.00,0.21
6749.50,144.19,5.91,1030.55,481.57,0.06,2.29,8.09,0.00,1.00,0.75,0.29,0.67,0.01,0.03,0.13,0.07,0.02,0.38,0.02,0.49,0.38
6750.00,80.56,0.66,93.14,1287.92,0.44,2.87,1.76,0.02,1.00,0.64,0.19,0.55,0.01,0.08,0.17,0.11,0.02,0.27,0.15,27.06,0.79
6750.50,86.32,4.32,156.03,1367.88,0.37,2.27,9.44,0.07,1.00,0.71,0.34,0.18,0.02,0.02,0.35,0.16,0.04,0.08,0.17,25.86,0.23
6751.00,75.97,15.83,156.79,1987.49,0.18,2.87,2.56,0.01,1.00,0.80,0.37,0.26,0.08,0.07,0.39,0.18,0.07,0.91,0.22,30.17,0.89
6751.50,35.69,3.24,1844.49,1164.61,-0.00,2.11,5.49,0.08,1.00,0.73,0.14,0.47,0.05,0.05,0.30,0.12,0.10,0.55,0.17,44.48,0.38
6752.00,74.17,4.02,1840.18,1582.64,0.34,2.03,6.36,0.02,1.00,0.70,0.18,0.59,0.10,0.08,0.30,0.15,0.04,0.93,0.09,41.57,0.51
6752.50,24.57,9.47,1053.79,1191.66,0.02,2.36,5.00,0.03,1.00,0.74,0.35,0.58,0.02,0.06,0.37,0.18,0.09,0.78,0.12,7.71,0.29
6753.00,37.34,4.50,457.21,1595.95,0.29,2.05,7.30,0.01,1.00,0.79,0.23,0.66,0.09,0.05,0.29,0.06,0.02,0.74,0.02,1.33,0.87
6753.50,128.71,11.81,12.60,1244.38,0.39,2.68,3.20,0.09,1.00,0.73,0.32,0.79,0.08,0.03,0.09,0.09,0.05,0.07,0.15,13.44,0.57
6754.00,94.20,14.60,1582.89,348.78,0.04,2.05,8.61,0.04,1.00,0.67,0.30,0.56,0.07,0.05,0.40,0.06,0.00,0.10,0.25,1.45,0.15
6754.50,48.45,4.17,1760.18,1890.73,0.27,2.30,4.31,0.01,1.00,0.68,0.58,0.37,0.04,0.09,0.18,0.19,0.05,0.85,0.19,40.71,0.67
6755.00,76.86,13.12,1400.24,1467.43,0.41,2.90,4.47,0.01,1.00,0.61,0.44,0.46,0.09,0.02,0.27,0.01,0.05,0.59,0.07,18.47,0.66
6755.50,39.83,14.22,1115.73,1509.12,0.31,2.62,6.25,0.01,1.00,0.63,0.54,0.33,0.07,0.07,0.30,0.14,0.07,0.28,0.14,23.23,0.03
6756.00,70.05,5.33,177.51,1882.30,0.03,2.13,3.90,0.08,1.00,0.73,0.18,0.45,0.10,0.04,0.10,0.14,0.10,0.18,0.02,20.52,0.42
6756.50,96.13,3.43,1225.36,1285.30,-0.07,2.22,2.57,0.08,1.00,0.61,0.39,0.25,0.02,0.09,0.20,0.04,0.08,0.84,0.01,11.60,0.57
6757.00,51.19,2.31,1405.23,1218.56,-0.01,2.78,4.51,0.10,1.00,0.62,0.15,0.18,0.03,0.06,0.15,0.06,0.03,0.34,0.04,1.56,0.38
6757.50,143.48,3.45,1575.95,969.51,0.23,2.16,2.10,0.05,1.00,0.63,0.45,0.68,0.05,0.08,0.35,0.16,0.04,0.86,0.04,38.90,0.35
6758.00,57.27,12.73,634.24,721.44,0.10,2.92,1.46,0.01,1.00,0.74,0.11,0.41,0.05,0.09,0.30,0.17,0.05,0.63,0.19,7.82,0.34
